"threshold_sd","threshold_days","moving_average_days","majorLossThresh","bic"
3.9,13,27,2,Inf
4,13,27,2,Inf
2,14,27,2,-191.863185118745
2.1,14,27,2,-251.773392815432
2.2,14,27,2,-286.104342649345
2.3,14,27,2,-286.104342649345
2.4,14,27,2,-359.225422951318
2.5,14,27,2,-411.669379946726
2.6,14,27,2,-411.70274818589
2.7,14,27,2,-461.726496698634
2.8,14,27,2,-461.302200659182
2.9,14,27,2,-526.64752881796
3,14,27,2,-613.176896291098
3.1,14,27,2,-613.454663909486
3.2,14,27,2,-722.317749481833
3.3,14,27,2,-867.295731069005
3.4,14,27,2,-1131.22751959984
3.5,14,27,2,Inf
3.6,14,27,2,Inf
3.7,14,27,2,Inf
3.8,14,27,2,Inf
3.9,14,27,2,Inf
4,14,27,2,Inf
2,3,28,2,-205.664624945272
2.1,3,28,2,-270.356282264822
2.2,3,28,2,-270.356282264822
2.3,3,28,2,-305.736506533773
2.4,3,28,2,-344.958719543467
2.5,3,28,2,-438.918045530014
2.6,3,28,2,-438.918045530014
2.7,3,28,2,-493.078867929059
2.8,3,28,2,-565.418520234874
2.9,3,28,2,-631.701072761807
3,3,28,2,-635.790732848979
3.1,3,28,2,-636.104067965915
3.2,3,28,2,-640.555471346093
3.3,3,28,2,-748.056423330348
3.4,3,28,2,-1176.19210309144
3.5,3,28,2,-1176.19210309144
3.6,3,28,2,Inf
3.7,3,28,2,Inf
3.8,3,28,2,Inf
3.9,3,28,2,Inf
4,3,28,2,Inf
2,4,28,2,-203.664414542662
2.1,4,28,2,-268.653618709972
2.2,4,28,2,-268.653618709972
2.3,4,28,2,-303.938456510168
2.4,4,28,2,-343.055240351164
2.5,4,28,2,-433.307199499491
2.6,4,28,2,-433.307199499491
2.7,4,28,2,-491.932239927475
2.8,4,28,2,-561.706122585097
2.9,4,28,2,-650.193680188036
3,4,28,2,-643.002480988454
3.1,4,28,2,-642.995886727984
3.2,4,28,2,-646.111293493476
3.3,4,28,2,-747.733332417849
3.4,4,28,2,-1172.09111550785
3.5,4,28,2,-1172.09111550785
3.6,4,28,2,Inf
3.7,4,28,2,Inf
3.8,4,28,2,Inf
3.9,4,28,2,Inf
4,4,28,2,Inf
2,5,28,2,-201.302028108873
2.1,5,28,2,-259.92365532397
2.2,5,28,2,-263.792381942649
2.3,5,28,2,-298.359821478081
2.4,5,28,2,-333.227917496377
2.5,5,28,2,-427.304900525895
2.6,5,28,2,-427.368218291042
2.7,5,28,2,-492.170723002353
2.8,5,28,2,-557.706325489904
2.9,5,28,2,-645.02822397551
3,5,28,2,-635.977801943314
3.1,5,28,2,-639.870293772263
3.2,5,28,2,-638.195827686748
3.3,5,28,2,-741.222528266533
3.4,5,28,2,-1167.99276639521
3.5,5,28,2,-1167.99276639521
3.6,5,28,2,Inf
3.7,5,28,2,Inf
3.8,5,28,2,Inf
3.9,5,28,2,Inf
4,5,28,2,Inf
2,6,28,2,-197.72104531868
2.1,6,28,2,-250.943470906907
2.2,6,28,2,-254.223421404589
2.3,6,28,2,-300.350284537069
2.4,6,28,2,-335.813643245327
2.5,6,28,2,-427.9312645672
2.6,6,28,2,-427.84413755319
2.7,6,28,2,-489.309064487614
2.8,6,28,2,-559.506410831647
2.9,6,28,2,-650.048587039276
3,6,28,2,-634.401979514595
3.1,6,28,2,-634.733755172081
3.2,6,28,2,-631.621647127246
3.3,6,28,2,-735.611765790524
3.4,6,28,2,-1163.89706273335
3.5,6,28,2,-1163.89706273335
3.6,6,28,2,Inf
3.7,6,28,2,Inf
3.8,6,28,2,Inf
3.9,6,28,2,Inf
4,6,28,2,Inf
2,7,28,2,-199.62548778841
2.1,7,28,2,-255.993431827336
2.2,7,28,2,-259.629140690808
2.3,7,28,2,-298.560176614831
2.4,7,28,2,-325.123166483422
2.5,7,28,2,-431.677804027077
2.6,7,28,2,-431.677804027077
2.7,7,28,2,-485.771137145065
2.8,7,28,2,-555.49822489172
2.9,7,28,2,-644.655443850024
3,7,28,2,-631.982815069604
3.1,7,28,2,-630.808396501196
3.2,7,28,2,-631.948651271778
3.3,7,28,2,-737.774080402876
3.4,7,28,2,-1159.80401153909
3.5,7,28,2,-1159.80401153909
3.6,7,28,2,Inf
3.7,7,28,2,Inf
3.8,7,28,2,Inf
3.9,7,28,2,Inf
4,7,28,2,Inf
2,8,28,2,-197.645341612531
2.1,8,28,2,-261.86944238728
2.2,8,28,2,-261.86944238728
2.3,8,28,2,-296.772730149253
2.4,8,28,2,-335.467793579139
2.5,8,28,2,-428.058409708803
2.6,8,28,2,-428.058409708803
2.7,8,28,2,-482.540682108712
2.8,8,28,2,-551.857848934914
2.9,8,28,2,-639.951784965943
3,8,28,2,-626.824304902571
3.1,8,28,2,-625.874832961806
3.2,8,28,2,-630.00384257945
3.3,8,28,2,-729.353357214553
3.4,8,28,2,-1155.71361986659
3.5,8,28,2,-1155.71361986659
3.6,8,28,2,Inf
3.7,8,28,2,Inf
3.8,8,28,2,Inf
3.9,8,28,2,Inf
4,8,28,2,Inf
2,9,28,2,-197.830664248643
2.1,9,28,2,-257.517776053766
2.2,9,28,2,-257.517776053766
2.3,9,28,2,-291.811076636126
2.4,9,28,2,-329.898817013765
2.5,9,28,2,-413.267957520685
2.6,9,28,2,-413.288077510815
2.7,9,28,2,-480.316204723337
2.8,9,28,2,-540.315613391418
2.9,9,28,2,-635.875092507947
3,9,28,2,-622.535915960246
3.1,9,28,2,-621.725550900946
3.2,9,28,2,-625.422029026318
3.3,9,28,2,-725.391008302006
3.4,9,28,2,-1151.62589480763
3.5,9,28,2,-1151.62589480763
3.6,9,28,2,Inf
3.7,9,28,2,Inf
3.8,9,28,2,Inf
3.9,9,28,2,Inf
4,9,28,2,Inf
2,10,28,2,-195.792553095391
2.1,10,28,2,-251.728456801101
2.2,10,28,2,-252.415033295368
2.3,10,28,2,-290.235517313972
2.4,10,28,2,-329.819145575203
2.5,10,28,2,-421.984932519488
2.6,10,28,2,-410.013751780959
2.7,10,28,2,-477.739362639115
2.8,10,28,2,-537.318142046158
2.9,10,28,2,-632.197481837404
3,10,28,2,-618.434678433509
3.1,10,28,2,-621.745001288779
3.2,10,28,2,-621.057298054589
3.3,10,28,2,-730.606559628955
3.4,10,28,2,-1147.54084349191
3.5,10,28,2,-1147.54084349191
3.6,10,28,2,Inf
3.7,10,28,2,Inf
3.8,10,28,2,Inf
3.9,10,28,2,Inf
4,10,28,2,Inf
2,11,28,2,-193.788606508786
2.1,11,28,2,-248.744686882083
2.2,11,28,2,-253.748828913962
2.3,11,28,2,-287.541719507647
2.4,11,28,2,-327.258840058222
2.5,11,28,2,-411.318991864423
2.6,11,28,2,-419.210597181064
2.7,11,28,2,-475.180862803938
2.8,11,28,2,-534.384203265676
2.9,11,28,2,-628.667700973063
3,11,28,2,-614.344953138547
3.1,11,28,2,-617.937137770795
3.2,11,28,2,-620.570872948273
3.3,11,28,2,-727.277909030096
3.4,11,28,2,-1143.45847308736
3.5,11,28,2,-1143.45847308736
3.6,11,28,2,Inf
3.7,11,28,2,Inf
3.8,11,28,2,Inf
3.9,11,28,2,Inf
4,11,28,2,Inf
2,12,28,2,-175.428887603462
2.1,12,28,2,-243.873689172145
2.2,12,28,2,-251.463648721345
2.3,12,28,2,-289.649701576744
2.4,12,28,2,-324.798716581664
2.5,12,28,2,-408.68036855258
2.6,12,28,2,-416.57864006154
2.7,12,28,2,-472.639462282243
2.8,12,28,2,-531.580004826502
2.9,12,28,2,-625.256105915977
3,12,28,2,-610.326898975943
3.1,12,28,2,-614.221703915567
3.2,12,28,2,-616.517530706847
3.3,12,28,2,-707.312045884727
3.4,12,28,2,-1139.37879080043
3.5,12,28,2,-1139.37879080043
3.6,12,28,2,Inf
3.7,12,28,2,Inf
3.8,12,28,2,Inf
3.9,12,28,2,Inf
4,12,28,2,Inf
2,13,28,2,-191.088627091296
2.1,13,28,2,-249.95082238282
2.2,13,28,2,-249.95082238282
2.3,13,28,2,-285.366450762884
2.4,13,28,2,-309.924019715045
2.5,13,28,2,-406.000171966576
2.6,13,28,2,-405.860664786808
2.7,13,28,2,-470.366497284325
2.8,13,28,2,-529.121360192496
2.9,13,28,2,-621.940643663215
3,13,28,2,-610.74770193161
3.1,13,28,2,-616.074854761094
3.2,13,28,2,-613.016123442147
3.3,13,28,2,-712.765183317218
3.4,13,28,2,-1135.30180387643
3.5,13,28,2,-1135.30180387643
3.6,13,28,2,Inf
3.7,13,28,2,Inf
3.8,13,28,2,Inf
3.9,13,28,2,Inf
4,13,28,2,Inf
2,14,28,2,-188.066825363369
2.1,14,28,2,-251.773392815432
2.2,14,28,2,-251.773392815432
2.3,14,28,2,-282.971083097326
2.4,14,28,2,-320.674257012913
2.5,14,28,2,-415.360384498883
2.6,14,28,2,-411.838652735005
2.7,14,28,2,-468.262914890679
2.8,14,28,2,-526.770103487402
2.9,14,28,2,-618.704572365448
3,14,28,2,-603.690090148241
3.1,14,28,2,-613.176896291098
3.2,14,28,2,-613.871254182705
3.3,14,28,2,-710.041039733378
3.4,14,28,2,-1131.22751959984
3.5,14,28,2,-1131.22751959984
3.6,14,28,2,Inf
3.7,14,28,2,Inf
3.8,14,28,2,Inf
3.9,14,28,2,Inf
4,14,28,2,Inf
2,3,29,2,-179.413482569872
2.1,3,29,2,-205.93123507026
2.2,3,29,2,-305.736506533773
2.3,3,29,2,-337.785594537399
2.4,3,29,2,-388.929080855792
2.5,3,29,2,-438.918045530014
2.6,3,29,2,-438.918045530014
2.7,3,29,2,-438.918045530014
2.8,3,29,2,-493.232011949012
2.9,3,29,2,-561.529717501728
3,3,29,2,-636.238508211312
3.1,3,29,2,-636.203820908038
3.2,3,29,2,-644.56418841274
3.3,3,29,2,-748.143368469448
3.4,3,29,2,-906.441186783108
3.5,3,29,2,-1176.19210309144
3.6,3,29,2,-1176.19210309144
3.7,3,29,2,Inf
3.8,3,29,2,Inf
3.9,3,29,2,Inf
4,3,29,2,Inf
2,4,29,2,-173.588092013409
2.1,4,29,2,-203.907058021323
2.2,4,29,2,-300.116225188365
2.3,4,29,2,-339.160293420636
2.4,4,29,2,-386.907757530021
2.5,4,29,2,-433.880306074116
2.6,4,29,2,-433.880306074116
2.7,4,29,2,-433.880306074116
2.8,4,29,2,-492.620715903336
2.9,4,29,2,-563.618019918437
3,4,29,2,-651.945864620082
3.1,4,29,2,-643.033005819085
3.2,4,29,2,-645.322947178381
3.3,4,29,2,-747.784884649904
3.4,4,29,2,-901.643491996001
3.5,4,29,2,-1172.09111550785
3.6,4,29,2,-1172.09111550785
3.7,4,29,2,Inf
3.8,4,29,2,Inf
3.9,4,29,2,Inf
4,4,29,2,Inf
2,5,29,2,-173.011524837624
2.1,5,29,2,-200.692506806161
2.2,5,29,2,-298.551895313268
2.3,5,29,2,-339.210893077783
2.4,5,29,2,-378.892423494098
2.5,5,29,2,-427.455446928697
2.6,5,29,2,-427.520465674454
2.7,5,29,2,-427.520465674454
2.8,5,29,2,-488.937259625401
2.9,5,29,2,-559.200285109836
3,5,29,2,-646.410223625441
3.1,5,29,2,-636.025733763535
3.2,5,29,2,-637.697050722718
3.3,5,29,2,-741.27024277809
3.4,5,29,2,-897.440063540197
3.5,5,29,2,-1167.99276639521
3.6,5,29,2,-1167.99276639521
3.7,5,29,2,Inf
3.8,5,29,2,Inf
3.9,5,29,2,Inf
4,5,29,2,Inf
2,6,29,2,-171.91774056003
2.1,6,29,2,-197.344869965991
2.2,6,29,2,-297.264070456854
2.3,6,29,2,-324.656817216613
2.4,6,29,2,-374.100087395256
2.5,6,29,2,-431.472864048958
2.6,6,29,2,-430.152267252294
2.7,6,29,2,-429.980177470528
2.8,6,29,2,-490.36162147965
2.9,6,29,2,-562.419973559844
3,6,29,2,-641.839427716351
3.1,6,29,2,-634.811641835675
3.2,6,29,2,-631.321837715374
3.3,6,29,2,-735.659953357409
3.4,6,29,2,-902.198255398157
3.5,6,29,2,-1163.89706273335
3.6,6,29,2,-1163.89706273335
3.7,6,29,2,Inf
3.8,6,29,2,Inf
3.9,6,29,2,Inf
4,6,29,2,Inf
2,7,29,2,-173.508142232838
2.1,7,29,2,-199.881178938922
2.2,7,29,2,-283.766274670423
2.3,7,29,2,-322.259093051758
2.4,7,29,2,-378.799709920646
2.5,7,29,2,-429.782667122152
2.6,7,29,2,-433.112835264563
2.7,7,29,2,-433.112835264563
2.8,7,29,2,-486.683596097408
2.9,7,29,2,-553.893109063713
3,7,29,2,-635.148515301786
3.1,7,29,2,-630.834828831566
3.2,7,29,2,-634.61661981364
3.3,7,29,2,-733.662613020006
3.4,7,29,2,-900.509746160906
3.5,7,29,2,-1159.80401153909
3.6,7,29,2,-1159.80401153909
3.7,7,29,2,Inf
3.8,7,29,2,Inf
3.9,7,29,2,Inf
4,7,29,2,Inf
2,8,29,2,-171.522462168512
2.1,8,29,2,-197.88135840679
2.2,8,29,2,-279.948890439919
2.3,8,29,2,-332.314905097888
2.4,8,29,2,-375.830784798419
2.5,8,29,2,-429.323304614786
2.6,8,29,2,-429.323304614786
2.7,8,29,2,-429.323304614786
2.8,8,29,2,-483.340181184224
2.9,8,29,2,-553.76980978362
3,8,29,2,-630.676605311131
3.1,8,29,2,-625.902163203835
3.2,8,29,2,-629.225730312405
3.3,8,29,2,-729.415788689124
3.4,8,29,2,-895.946445009433
3.5,8,29,2,-1155.71361986659
3.6,8,29,2,-1155.71361986659
3.7,8,29,2,Inf
3.8,8,29,2,Inf
3.9,8,29,2,Inf
4,8,29,2,Inf
2,9,29,2,-171.859978961004
2.1,9,29,2,-198.11703549136
2.2,9,29,2,-292.013968590168
2.3,9,29,2,-326.541592688336
2.4,9,29,2,-375.464799503317
2.5,9,29,2,-415.732909097229
2.6,9,29,2,-415.758354862112
2.7,9,29,2,-414.797233553478
2.8,9,29,2,-473.330811617674
2.9,9,29,2,-550.214874763428
3,9,29,2,-630.687061160563
3.1,9,29,2,-621.751673043648
3.2,9,29,2,-624.758425728486
3.3,9,29,2,-725.453034493191
3.4,9,29,2,-891.649122359582
3.5,9,29,2,-1151.62589480763
3.6,9,29,2,-1151.62589480763
3.7,9,29,2,Inf
3.8,9,29,2,Inf
3.9,9,29,2,Inf
4,9,29,2,Inf
2,10,29,2,-169.824886073894
2.1,10,29,2,-196.060801072831
2.2,10,29,2,-285.721241837033
2.3,10,29,2,-323.909249626479
2.4,10,29,2,-373.06798974282
2.5,10,29,2,-416.374871482703
2.6,10,29,2,-416.413522691739
2.7,10,29,2,-415.531318526832
2.8,10,29,2,-474.501637208998
2.9,10,29,2,-546.975913762219
3,10,29,2,-626.925175232806
3.1,10,29,2,-621.745001288779
3.2,10,29,2,-620.494895664881
3.3,10,29,2,-721.619811378533
3.4,10,29,2,-887.538155861552
3.5,10,29,2,-1147.54084349191
3.6,10,29,2,-1147.54084349191
3.7,10,29,2,Inf
3.8,10,29,2,Inf
3.9,10,29,2,Inf
4,10,29,2,Inf
2,11,29,2,-167.828056862315
2.1,11,29,2,-190.26121525562
2.2,11,29,2,-270.255124416552
2.3,11,29,2,-325.90872568422
2.4,11,29,2,-370.695754585091
2.5,11,29,2,-413.611154797465
2.6,11,29,2,-413.649394064183
2.7,11,29,2,-412.806117722007
2.8,11,29,2,-472.004911759285
2.9,11,29,2,-543.855633890811
3,11,29,2,-628.004586866593
3.1,11,29,2,-617.937137770795
3.2,11,29,2,-620.189126631661
3.3,11,29,2,-718.564886867908
3.4,11,29,2,-883.563105793463
3.5,11,29,2,-1143.45847308736
3.6,11,29,2,-1143.45847308736
3.7,11,29,2,Inf
3.8,11,29,2,Inf
3.9,11,29,2,Inf
4,11,29,2,Inf
2,12,29,2,-165.933683524715
2.1,12,29,2,-192.052446836807
2.2,12,29,2,-286.899569824213
2.3,12,29,2,-326.579250126061
2.4,12,29,2,-368.34632610916
2.5,12,29,2,-410.919069445929
2.6,12,29,2,-410.956767785429
2.7,12,29,2,-410.150888893407
2.8,12,29,2,-465.618996209866
2.9,12,29,2,-532.452121279512
3,12,29,2,-625.311253519477
3.1,12,29,2,-619.002975810797
3.2,12,29,2,-616.195229814344
3.3,12,29,2,-715.762831822311
3.4,12,29,2,-879.690469023252
3.5,12,29,2,-1139.37879080043
3.6,12,29,2,-1139.37879080043
3.7,12,29,2,Inf
3.8,12,29,2,Inf
3.9,12,29,2,Inf
4,12,29,2,Inf
2,13,29,2,-165.19841763929
2.1,13,29,2,-191.088627091296
2.2,13,29,2,-284.529440672921
2.3,13,29,2,-320.65154831216
2.4,13,29,2,-365.647848138714
2.5,13,29,2,-408.252771569465
2.6,13,29,2,-408.289278188368
2.7,13,29,2,-407.66347430089
2.8,13,29,2,-463.505012768269
2.9,13,29,2,-529.58651970449
3,13,29,2,-622.620615830956
3.1,13,29,2,-616.074854761094
3.2,13,29,2,-612.72387280454
3.3,13,29,2,-712.973407345717
3.4,13,29,2,-875.897122256696
3.5,13,29,2,-1135.30180387643
3.6,13,29,2,-1135.30180387643
3.7,13,29,2,Inf
3.8,13,29,2,Inf
3.9,13,29,2,Inf
4,13,29,2,Inf
2,14,29,2,-162.360029049811
2.1,14,29,2,-188.276713495761
2.2,14,29,2,-282.246956124994
2.3,14,29,2,-313.754418180765
2.4,14,29,2,-363.789980406255
2.5,14,29,2,-400.22491754694
2.6,14,29,2,-412.239276372416
2.7,14,29,2,-412.239276372416
2.8,14,29,2,-461.490513687085
2.9,14,29,2,-526.745209313421
3,14,29,2,-619.93268108791
3.1,14,29,2,-613.176896291098
3.2,14,29,2,-613.530609490472
3.3,14,29,2,-710.259537470585
3.4,14,29,2,-872.166592488132
3.5,14,29,2,-1131.22751959984
3.6,14,29,2,-1131.22751959984
3.7,14,29,2,Inf
3.8,14,29,2,Inf
3.9,14,29,2,Inf
4,14,29,2,Inf
2,3,30,2,-182.33707374695
2.1,3,30,2,-237.323564093944
2.2,3,30,2,-341.606876682577
2.3,3,30,2,-341.606876682577
2.4,3,30,2,-388.929080855792
2.5,3,30,2,-388.929080855792
2.6,3,30,2,-496.786294369784
2.7,3,30,2,-496.786294369784
2.8,3,30,2,-565.418520234874
2.9,3,30,2,-565.418520234874
3,3,30,2,-562.119449533031
3.1,3,30,2,-644.685387113888
3.2,3,30,2,-641.076999572014
3.3,3,30,2,-641.55395964676
3.4,3,30,2,-748.235170332144
3.5,3,30,2,-1176.19210309144
3.6,3,30,2,-1176.19210309144
3.7,3,30,2,Inf
3.8,3,30,2,Inf
3.9,3,30,2,Inf
4,3,30,2,Inf
2,4,30,2,-170.275012134938
2.1,4,30,2,-235.112806978902
2.2,4,30,2,-335.972986305503
2.3,4,30,2,-339.341141242966
2.4,4,30,2,-386.907757530021
2.5,4,30,2,-386.907757530021
2.6,4,30,2,-493.492768278825
2.7,4,30,2,-493.492768278825
2.8,4,30,2,-563.618019918437
2.9,4,30,2,-563.618019918437
3,4,30,2,-563.618019918437
3.1,4,30,2,-641.994379887883
3.2,4,30,2,-642.569447718673
3.3,4,30,2,-642.569447718673
3.4,4,30,2,-746.215228004116
3.5,4,30,2,-1172.09111550785
3.6,4,30,2,-1172.09111550785
3.7,4,30,2,Inf
3.8,4,30,2,Inf
3.9,4,30,2,Inf
4,4,30,2,Inf
2,5,30,2,-174.437979972124
2.1,5,30,2,-229.328032376595
2.2,5,30,2,-339.453733532716
2.3,5,30,2,-339.453733532716
2.4,5,30,2,-379.079027588087
2.5,5,30,2,-379.079027588087
2.6,5,30,2,-489.612442998886
2.7,5,30,2,-486.025283219421
2.8,5,30,2,-559.200285109836
2.9,5,30,2,-559.200285109836
3,5,30,2,-559.200285109836
3.1,5,30,2,-639.57243677769
3.2,5,30,2,-648.266825270073
3.3,5,30,2,-648.266825270073
3.4,5,30,2,-745.905662113553
3.5,5,30,2,-1167.99276639521
3.6,5,30,2,-1167.99276639521
3.7,5,30,2,Inf
3.8,5,30,2,Inf
3.9,5,30,2,Inf
4,5,30,2,Inf
2,6,30,2,-168.383316045679
2.1,6,30,2,-224.116226114507
2.2,6,30,2,-337.884510693574
2.3,6,30,2,-338.031329967687
2.4,6,30,2,-375.280200270897
2.5,6,30,2,-375.280200270897
2.6,6,30,2,-500.353513956577
2.7,6,30,2,-500.353513956577
2.8,6,30,2,-559.34032641593
2.9,6,30,2,-559.073940580057
3,6,30,2,-559.088619542792
3.1,6,30,2,-634.581443980671
3.2,6,30,2,-643.367638389161
3.3,6,30,2,-643.367638389161
3.4,6,30,2,-742.393085926741
3.5,6,30,2,-1163.89706273335
3.6,6,30,2,-1163.89706273335
3.7,6,30,2,Inf
3.8,6,30,2,Inf
3.9,6,30,2,Inf
4,6,30,2,Inf
2,7,30,2,-173.538634051173
2.1,7,30,2,-227.385289691299
2.2,7,30,2,-325.832668140753
2.3,7,30,2,-334.841034593256
2.4,7,30,2,-379.499238289059
2.5,7,30,2,-379.499238289059
2.6,7,30,2,-494.848028564194
2.7,7,30,2,-494.848028564194
2.8,7,30,2,-550.705214751282
2.9,7,30,2,-551.831287797329
3,7,30,2,-554.897868772474
3.1,7,30,2,-630.250294872715
3.2,7,30,2,-639.111597618223
3.3,7,30,2,-629.340546819815
3.4,7,30,2,-737.528403148891
3.5,7,30,2,-1159.80401153909
3.6,7,30,2,-1159.80401153909
3.7,7,30,2,Inf
3.8,7,30,2,Inf
3.9,7,30,2,Inf
4,7,30,2,Inf
2,8,30,2,-174.284511518371
2.1,8,30,2,-225.662902750184
2.2,8,30,2,-321.339583626384
2.3,8,30,2,-332.510485353248
2.4,8,30,2,-376.363716768366
2.5,8,30,2,-376.363716768366
2.6,8,30,2,-490.170527462869
2.7,8,30,2,-490.170527462869
2.8,8,30,2,-546.268322402712
2.9,8,30,2,-547.172631673328
3,8,30,2,-550.279712926634
3.1,8,30,2,-626.332921661933
3.2,8,30,2,-635.25630477712
3.3,8,30,2,-624.750626228377
3.4,8,30,2,-737.57560880393
3.5,8,30,2,-1155.71361986659
3.6,8,30,2,-1155.71361986659
3.7,8,30,2,Inf
3.8,8,30,2,Inf
3.9,8,30,2,Inf
4,8,30,2,Inf
2,9,30,2,-171.433718693158
2.1,9,30,2,-227.179006891074
2.2,9,30,2,-329.573040993931
2.3,9,30,2,-329.270598146605
2.4,9,30,2,-375.680906988251
2.5,9,30,2,-375.680906988251
2.6,9,30,2,-477.315125868868
2.7,9,30,2,-476.02706559109
2.8,9,30,2,-543.871480880075
2.9,9,30,2,-543.793637565634
3,9,30,2,-543.017944043721
3.1,9,30,2,-622.844364649465
3.2,9,30,2,-631.668155969857
3.3,9,30,2,-620.126655115449
3.4,9,30,2,-734.027991549787
3.5,9,30,2,-1151.62589480763
3.6,9,30,2,-1151.62589480763
3.7,9,30,2,Inf
3.8,9,30,2,Inf
3.9,9,30,2,Inf
4,9,30,2,Inf
2,10,30,2,-169.540833200034
2.1,10,30,2,-225.325359636134
2.2,10,30,2,-330.688267326075
2.3,10,30,2,-330.688267326075
2.4,10,30,2,-373.271279656148
2.5,10,30,2,-364.789193959408
2.6,10,30,2,-473.281450156723
2.7,10,30,2,-472.092082281506
2.8,10,30,2,-540.857133638013
2.9,10,30,2,-540.790914647758
3,10,30,2,-539.866869836957
3.1,10,30,2,-619.488036226134
3.2,10,30,2,-628.267477918822
3.3,10,30,2,-616.019402312652
3.4,10,30,2,-730.606559628955
3.5,10,30,2,-1147.54084349191
3.6,10,30,2,-1147.54084349191
3.7,10,30,2,Inf
3.8,10,30,2,Inf
3.9,10,30,2,Inf
4,10,30,2,Inf
2,11,30,2,-159.085994943293
2.1,11,30,2,-223.295985881152
2.2,11,30,2,-328.372384999857
2.3,11,30,2,-328.372384999857
2.4,11,30,2,-370.887303885052
2.5,11,30,2,-370.887303885052
2.6,11,30,2,-469.554868671565
2.7,11,30,2,-468.452295119616
2.8,11,30,2,-537.90557216038
2.9,11,30,2,-537.846400295762
3,11,30,2,-536.79281125148
3.1,11,30,2,-616.231375138357
3.2,11,30,2,-625.003825395786
3.3,11,30,2,-625.003825395786
3.4,11,30,2,-727.277909030096
3.5,11,30,2,-1143.45847308736
3.6,11,30,2,-1143.45847308736
3.7,11,30,2,Inf
3.8,11,30,2,Inf
3.9,11,30,2,Inf
4,11,30,2,Inf
2,12,30,2,-166.348249386694
2.1,12,30,2,-219.992031775765
2.2,12,30,2,-323.182077599962
2.3,12,30,2,-323.282655106176
2.4,12,30,2,-368.527095168719
2.5,12,30,2,-363.559394632443
2.6,12,30,2,-466.057983565664
2.7,12,30,2,-465.031564772465
2.8,12,30,2,-535.004937334316
2.9,12,30,2,-534.949545030996
3,12,30,2,-533.782460106039
3.1,12,30,2,-613.052481814957
3.2,12,30,2,-621.843718909128
3.3,12,30,2,-621.843718909128
3.4,12,30,2,-707.264398619862
3.5,12,30,2,-1139.37879080043
3.6,12,30,2,-1139.37879080043
3.7,12,30,2,Inf
3.8,12,30,2,Inf
3.9,12,30,2,Inf
4,12,30,2,Inf
2,13,30,2,-164.878556985849
2.1,13,30,2,-218.348790702517
2.2,13,30,2,-316.641639108334
2.3,13,30,2,-316.671069659244
2.4,13,30,2,-366.188971293566
2.5,13,30,2,-362.208737942261
2.6,13,30,2,-462.841307869847
2.7,13,30,2,-462.054379592748
2.8,13,30,2,-532.30596776775
2.9,13,30,2,-532.305744981427
3,13,30,2,-527.117525336287
3.1,13,30,2,-622.620615830956
3.2,13,30,2,-614.396659378383
3.3,13,30,2,-618.764079676771
3.4,13,30,2,-712.772110651628
3.5,13,30,2,-1135.30180387643
3.6,13,30,2,-1135.30180387643
3.7,13,30,2,Inf
3.8,13,30,2,Inf
3.9,13,30,2,Inf
4,13,30,2,Inf
2,14,30,2,-161.088097354501
2.1,14,30,2,-219.212471986161
2.2,14,30,2,-314.266656113944
2.3,14,30,2,-314.284918099638
2.4,14,30,2,-363.954092046868
2.5,14,30,2,-363.954092046868
2.6,14,30,2,-470.436304476068
2.7,14,30,2,-470.436304476068
2.8,14,30,2,-529.69430791258
2.9,14,30,2,-529.733599868241
3,14,30,2,-524.609888445406
3.1,14,30,2,-607.210489270549
3.2,14,30,2,-612.025860116791
3.3,14,30,2,-619.93268108791
3.4,14,30,2,-710.049937796568
3.5,14,30,2,-1131.22751959984
3.6,14,30,2,-1131.22751959984
3.7,14,30,2,Inf
3.8,14,30,2,Inf
3.9,14,30,2,Inf
4,14,30,2,Inf
2,3,31,2,-206.836185768507
2.1,3,31,2,-265.028072798182
2.2,3,31,2,-385.055961365436
2.3,3,31,2,-384.989194476914
2.4,3,31,2,-384.989194476914
2.5,3,31,2,-384.989194476914
2.6,3,31,2,-438.918045530014
2.7,3,31,2,-496.786294369784
2.8,3,31,2,-496.786294369784
2.9,3,31,2,-565.418520234874
3,3,31,2,-561.529717501728
3.1,3,31,2,-644.812139267427
3.2,3,31,2,-636.422451879701
3.3,3,31,2,-748.913306895891
3.4,3,31,2,-906.543473896692
3.5,3,31,2,-906.543473896692
3.6,3,31,2,-1176.19210309144
3.7,3,31,2,-1176.19210309144
3.8,3,31,2,Inf
3.9,3,31,2,Inf
4,3,31,2,Inf
2,4,31,2,-203.665895638834
2.1,4,31,2,-266.705889711762
2.2,4,31,2,-386.907757530021
2.3,4,31,2,-383.281717854319
2.4,4,31,2,-383.281717854319
2.5,4,31,2,-383.281717854319
2.6,4,31,2,-434.610895233197
2.7,4,31,2,-493.492768278825
2.8,4,31,2,-493.492768278825
2.9,4,31,2,-563.618019918437
3,4,31,2,-563.618019918437
3.1,4,31,2,-642.720117970175
3.2,4,31,2,-643.121203806906
3.3,4,31,2,-750.447406403875
3.4,4,31,2,-901.733172774209
3.5,4,31,2,-901.733172774209
3.6,4,31,2,-1172.09111550785
3.7,4,31,2,-1172.09111550785
3.8,4,31,2,Inf
3.9,4,31,2,Inf
4,4,31,2,Inf
2,5,31,2,-202.970234296351
